model,fpr,tpr
Decision Tree Classifier,0.056736139490532626,0.6256640784634246
Decision Tree Classifier,0.05688938836670753,0.6260727421332244
Decision Tree Classifier,0.05712777550742406,0.6272987331426236
Decision Tree Classifier,0.058047268764473504,0.6301593788312219
Decision Tree Classifier,0.05893270671570631,0.6330200245198202
Decision Tree Classifier,0.05964786813785588,0.6342460155292194
Decision Tree Classifier,0.06141874404032148,0.638332652227217
Decision Tree Classifier,0.06145279934613813,0.638332652227217
Decision Tree Classifier,0.06281501157880398,0.6428279525950144
Decision Tree Classifier,0.06286609453752895,0.6436452799346138
Decision Tree Classifier,0.06417722381146983,0.6473232529628116
Decision Tree Classifier,0.06516482768015257,0.6485492439722109
Decision Tree Classifier,0.06761680969895109,0.6514098896608091
Decision Tree Classifier,0.06889388366707533,0.6530445443400081
Decision Tree Classifier,0.07061367661081597,0.6575398447078055
Decision Tree Classifier,0.07279321618308132,0.661626481405803
Decision Tree Classifier,0.07502383871407166,0.6669391091131999
Decision Tree Classifier,0.07526222585478817,0.6681651001225991
Decision Tree Classifier,0.07662443808745402,0.6706170821413976
Decision Tree Classifier,0.07839531398991963,0.6747037188393952
Decision Tree Classifier,0.07916155837079417,0.6751123825091949
Decision Tree Classifier,0.0795531943876856,0.6755210461789947
Decision Tree Classifier,0.07985969214003542,0.6779730281977933
Decision Tree Classifier,0.08071107478545157,0.6804250102165917
Decision Tree Classifier,0.0813240702901512,0.6812423375561912
Decision Tree Classifier,0.08357172047404986,0.6861463015937883
Decision Tree Classifier,0.08539367933524043,0.6922762566407846
Decision Tree Classifier,0.08990600735594606,0.703310175725378
Decision Tree Classifier,0.09230690641601962,0.7073968124233756
Decision Tree Classifier,0.09266448712709441,0.7078054760931753
Decision Tree Classifier,0.09285179130908595,0.7078054760931753
Decision Tree Classifier,0.09382236752486037,0.7094401307723743
Decision Tree Classifier,0.0945715842528266,0.7118921127911728
Decision Tree Classifier,0.09467375017027653,0.7118921127911728
Decision Tree Classifier,0.09503133088135131,0.7131181038005722
Decision Tree Classifier,0.09729600871815829,0.718430731507969
Decision Tree Classifier,0.09819847432229942,0.7208827135267675
Decision Tree Classifier,0.0990668846206239,0.7241520228851656
Decision Tree Classifier,0.10179130908595559,0.7290559869227625
Decision Tree Classifier,0.10219997275575535,0.7290559869227625
Decision Tree Classifier,0.10313649366571312,0.7306906416019616
Decision Tree Classifier,0.10550333741997003,0.7335512872905599
Decision Tree Classifier,0.10787018117422695,0.7355946056395587
Decision Tree Classifier,0.10853425963765155,0.7360032693093584
Decision Tree Classifier,0.1110032693093584,0.7413158970167553
Decision Tree Classifier,0.11139490532624984,0.741724560686555
Decision Tree Classifier,0.11222926031875766,0.7429505516959543
Decision Tree Classifier,0.11285928347636562,0.7462198610543522
Decision Tree Classifier,0.11379580438632339,0.7507151614221496
Decision Tree Classifier,0.11456204876719793,0.7527584797711483
Decision Tree Classifier,0.11553262498297234,0.7543931344503474
Decision Tree Classifier,0.11789946873722926,0.7592970984879445
Decision Tree Classifier,0.11818893883667075,0.7592970984879445
Decision Tree Classifier,0.11892112791172865,0.7605230894973437
Decision Tree Classifier,0.1190403214820869,0.7609317531671435
Decision Tree Classifier,0.11997684239204467,0.7613404168369432
Decision Tree Classifier,0.12096444626072742,0.7629750715161422
Decision Tree Classifier,0.12157744176542705,0.7637923988557417
Decision Tree Classifier,0.12280343277482632,0.765018389865141
Decision Tree Classifier,0.12355264950279253,0.7654270535349408
Decision Tree Classifier,0.12482972347091677,0.7678790355537393
Decision Tree Classifier,0.12724765018389866,0.7715570085819371
Decision Tree Classifier,0.1279457839531399,0.7736003269309358
Decision Tree Classifier,0.13032965536030514,0.7780956272987332
Decision Tree Classifier,0.13102778912954638,0.7785042909685329
Decision Tree Classifier,0.13181106116332925,0.7801389456477319
Decision Tree Classifier,0.13274758207328702,0.7817736003269309
Decision Tree Classifier,0.1329519139081869,0.7817736003269309
Decision Tree Classifier,0.13431412614085275,0.7842255823457295
Decision Tree Classifier,0.135012259910094,0.7862689006947282
Decision Tree Classifier,0.13594878082005177,0.7879035553739273
Decision Tree Classifier,0.13741315897016756,0.789946873722926
Decision Tree Classifier,0.13949053262498298,0.7911728647323253
Decision Tree Classifier,0.14035894292330744,0.793216183081324
Decision Tree Classifier,0.14212981882577305,0.7973028197793216
Decision Tree Classifier,0.1425384824955728,0.7973028197793216
Decision Tree Classifier,0.14293011851246423,0.7973028197793216
Decision Tree Classifier,0.14379852881078872,0.7977114834491214
Decision Tree Classifier,0.14510965808472961,0.7993461381283203
Decision Tree Classifier,0.14545021114289605,0.8009807928075194
Decision Tree Classifier,0.14674431276392863,0.8013894564773192
Decision Tree Classifier,0.14914521182400217,0.8054760931753168
Decision Tree Classifier,0.15175044271897561,0.8075194115243155
Decision Tree Classifier,0.15238046587658358,0.809971393543114
Decision Tree Classifier,0.15541138809426508,0.8128320392317123
Decision Tree Classifier,0.1571141533850974,0.8144666939109113
Decision Tree Classifier,0.15798256368342187,0.8148753575807111
Decision Tree Classifier,0.15920855469282114,0.8177360032693094
Decision Tree Classifier,0.16033237978477047,0.8185533306089089
Decision Tree Classifier,0.16171161967034464,0.8205966489579076
Decision Tree Classifier,0.16409549107750987,0.825091949325705
Decision Tree Classifier,0.16450415474730964,0.825091949325705
Decision Tree Classifier,0.1645552377060346,0.825091949325705
Decision Tree Classifier,0.1652022885165509,0.825091949325705
Decision Tree Classifier,0.16615583707941697,0.8263179403351042
Decision Tree Classifier,0.1680118512464242,0.8283612586841029
Decision Tree Classifier,0.17082141397629752,0.8312219043727013
Decision Tree Classifier,0.17218362620896335,0.8336738863914998
Decision Tree Classifier,0.17231984743222994,0.8336738863914998
Decision Tree Classifier,0.1747888571039368,0.8361258684102983
Decision Tree Classifier,0.17577646097261954,0.8373518594196976
Decision Tree Classifier,0.1764064841302275,0.8377605230894973
Decision Tree Classifier,0.17695136902329384,0.8377605230894973
Decision Tree Classifier,0.17938632338918403,0.8410298324478954
Decision Tree Classifier,0.18081664623348317,0.8418471597874949
Decision Tree Classifier,0.18096989510965808,0.8422558234572947
Decision Tree Classifier,0.18188938836670754,0.8430731507968942
Decision Tree Classifier,0.1821618308132407,0.8430731507968942
Decision Tree Classifier,0.1846478681378559,0.8451164691458929
Decision Tree Classifier,0.18566952731235525,0.8475684511646915
Decision Tree Classifier,0.18664010352812968,0.848385778504291
Decision Tree Classifier,0.18861531126549516,0.8492031058438905
Decision Tree Classifier,0.1891431685056532,0.8504290968532897
Decision Tree Classifier,0.18999455115106934,0.8512464241928892
Decision Tree Classifier,0.1913737910366435,0.8512464241928892
Decision Tree Classifier,0.19174839940062663,0.851655087862689
Decision Tree Classifier,0.1945409344775916,0.854924397221087
Decision Tree Classifier,0.19535826181719113,0.8557417245606865
Decision Tree Classifier,0.1971121100667484,0.8561503882304863
Decision Tree Classifier,0.19820187985288107,0.8569677155700858
Decision Tree Classifier,0.19862757117558916,0.8569677155700858
Decision Tree Classifier,0.19908731780411387,0.8569677155700858
Decision Tree Classifier,0.20033033646642145,0.8602370249284839
Decision Tree Classifier,0.20055169595422967,0.8606456885982836
Decision Tree Classifier,0.20194796349271216,0.8622803432774826
Decision Tree Classifier,0.20222040593924534,0.8626890069472823
Decision Tree Classifier,0.20348045225446124,0.8630976706170821
Decision Tree Classifier,0.204416973164419,0.863506334286882
Decision Tree Classifier,0.2058813513145348,0.863506334286882
Decision Tree Classifier,0.20652840212505108,0.863506334286882
Decision Tree Classifier,0.20836738863914997,0.8659583163056804
Decision Tree Classifier,0.2100871815828906,0.8671843073150797
Decision Tree Classifier,0.21121100667483994,0.8675929709848794
Decision Tree Classifier,0.21202833401443946,0.8684102983244789
Decision Tree Classifier,0.21241997003133087,0.8688189619942787
Decision Tree Classifier,0.21371407165236345,0.8708622803432775
Decision Tree Classifier,0.21660877264677836,0.8757662443808746
Decision Tree Classifier,0.21797098487944422,0.8782182263996731
Decision Tree Classifier,0.22035485628660945,0.879852881078872
Decision Tree Classifier,0.22130840484947556,0.879852881078872
Decision Tree Classifier,0.22270467238795805,0.8814875357580712
Decision Tree Classifier,0.22570153929982292,0.8843481814466694
Decision Tree Classifier,0.22667211551559732,0.8851655087862689
Decision Tree Classifier,0.22699564092085547,0.8855741724560686
Decision Tree Classifier,0.22801730009535487,0.8859828361258684
Decision Tree Classifier,0.22946465059256232,0.8863914997956681
Decision Tree Classifier,0.23021386732052854,0.886800163465468
Decision Tree Classifier,0.23833605775779867,0.8945647731916633
Decision Tree Classifier,0.23945988284974798,0.8945647731916633
Decision Tree Classifier,0.2401409889660809,0.8961994278708623
Decision Tree Classifier,0.2424908050674295,0.8986514098896609
Decision Tree Classifier,0.24324002179539572,0.8986514098896609
Decision Tree Classifier,0.24576011442582754,0.8998774008990601
Decision Tree Classifier,0.24640716523634382,0.8998774008990601
Decision Tree Classifier,0.24693502247650184,0.9002860645688598
Decision Tree Classifier,0.2494040321482087,0.9006947282386596
Decision Tree Classifier,0.25032352540525815,0.9015120555782591
Decision Tree Classifier,0.2522306225309903,0.9023293829178586
Decision Tree Classifier,0.2528776733415066,0.9023293829178586
Decision Tree Classifier,0.2578838032965536,0.9055986922762567
Decision Tree Classifier,0.25882032420651135,0.9072333469554557
Decision Tree Classifier,0.2599441492984607,0.9080506742950551
Decision Tree Classifier,0.2603357853153521,0.9084593379648549
Decision Tree Classifier,0.26299209916905053,0.9092766653044544
Decision Tree Classifier,0.2634007628388503,0.9092766653044544
Decision Tree Classifier,0.26483108568314945,0.910093992644054
Decision Tree Classifier,0.2665508786268901,0.9105026563138537
Decision Tree Classifier,0.2689858329927803,0.9109113199836535
Decision Tree Classifier,0.2698372156381964,0.911728647323253
Decision Tree Classifier,0.27155700858193704,0.9121373109930527
Decision Tree Classifier,0.2724083912273532,0.9121373109930527
Decision Tree Classifier,0.27486037324615176,0.9141806293420515
Decision Tree Classifier,0.2757628388502929,0.9154066203514507
Decision Tree Classifier,0.27595014303228443,0.9154066203514507
Decision Tree Classifier,0.2769547745538755,0.9162239476910503
Decision Tree Classifier,0.278351042092358,0.9178586023702493
Decision Tree Classifier,0.28022408391227355,0.9194932570494483
Decision Tree Classifier,0.28076896880533986,0.9203105843890478
Decision Tree Classifier,0.28231848521999725,0.9203105843890478
Decision Tree Classifier,0.2827101212368887,0.9203105843890478
Decision Tree Classifier,0.2852642691731372,0.9207192480588475
Decision Tree Classifier,0.2865243154883531,0.9227625664078464
Decision Tree Classifier,0.2889252145484266,0.9248058847568451
Decision Tree Classifier,0.2897425418880262,0.9256232120964446
Decision Tree Classifier,0.29164963901375834,0.9264405394360441
Decision Tree Classifier,0.29262021522953274,0.9272578667756436
Decision Tree Classifier,0.29473164419016484,0.9272578667756436
Decision Tree Classifier,0.296110884075739,0.9272578667756436
Decision Tree Classifier,0.29725173682059663,0.9276665304454434
Decision Tree Classifier,0.29871611497071243,0.9276665304454434
Decision Tree Classifier,0.3003848249557281,0.9284838577850429
Decision Tree Classifier,0.30161081596512734,0.9284838577850429
Decision Tree Classifier,0.3047098487944422,0.9284838577850429
Decision Tree Classifier,0.30750238387140716,0.9301185124642419
Decision Tree Classifier,0.3098011170140308,0.9313445034736412
Decision Tree Classifier,0.31124846751123825,0.9317531671434409
Decision Tree Classifier,0.31240634790900423,0.9325704944830404
Decision Tree Classifier,0.3148072469690778,0.9337964854924398
Decision Tree Classifier,0.31627162511919354,0.9337964854924398
Decision Tree Classifier,0.32027312355264953,0.9354311401716388
Decision Tree Classifier,0.3227080779185397,0.936657131181038
Decision Tree Classifier,0.323355128729056,0.936657131181038
Decision Tree Classifier,0.3248535621849884,0.936657131181038
Decision Tree Classifier,0.326147663806021,0.936657131181038
Decision Tree Classifier,0.32883803296553604,0.936657131181038
Decision Tree Classifier,0.3293999455115107,0.9370657948508377
Decision Tree Classifier,0.3342698542432911,0.9378831221904372
Decision Tree Classifier,0.3355980111701403,0.9391091131998366
Decision Tree Classifier,0.3375051082958725,0.9399264405394361
Decision Tree Classifier,0.3437883122190437,0.9415610952186351
Decision Tree Classifier,0.34523566271625117,0.9419697588884348
Decision Tree Classifier,0.3463424601552922,0.9423784225582346
Decision Tree Classifier,0.3467681514780003,0.9423784225582346
Decision Tree Classifier,0.3492712164555238,0.9440130772374336
Decision Tree Classifier,0.35364732325296283,0.9444217409072333
Decision Tree Classifier,0.35449870589837895,0.9448304045770332
Decision Tree Classifier,0.3588407573900014,0.9460563955864324
Decision Tree Classifier,0.35970916768832584,0.9464650592562321
Decision Tree Classifier,0.3613778776733415,0.9472823865958316
Decision Tree Classifier,0.3632338918403487,0.9485083776052309
Decision Tree Classifier,0.3670991690505381,0.9489170412750306
Decision Tree Classifier,0.36965331698678655,0.9493257049448304
Decision Tree Classifier,0.3721223266584934,0.9497343686146301
Decision Tree Classifier,0.3748467511238251,0.9505516959542296
Decision Tree Classifier,0.37791172864732325,0.9513690232938292
Decision Tree Classifier,0.3798528810788721,0.951777686963629
Decision Tree Classifier,0.38227080779185396,0.9525950143032285
Decision Tree Classifier,0.38659583163056804,0.9542296689824274
Decision Tree Classifier,0.3875153248876175,0.9542296689824274
Decision Tree Classifier,0.38896267538482493,0.9546383326522272
Decision Tree Classifier,0.3915168233210734,0.9550469963220269
Decision Tree Classifier,0.39562048767197927,0.9562729873314262
Decision Tree Classifier,0.39684647868137857,0.9562729873314262
Decision Tree Classifier,0.3993154883530854,0.956681651001226
Decision Tree Classifier,0.40156313853698405,0.956681651001226
Decision Tree Classifier,0.4046962266721155,0.9574989783408255
Decision Tree Classifier,0.40897016755210464,0.958316305680425
Decision Tree Classifier,0.41121781773600324,0.959950960359624
Decision Tree Classifier,0.41375493801934343,0.9611769513690233
Decision Tree Classifier,0.4143168505653181,0.961585615038823
Decision Tree Classifier,0.41707533033646643,0.961585615038823
Decision Tree Classifier,0.4189824274621986,0.9624029423784226
Decision Tree Classifier,0.4204468056123144,0.9624029423784226
Decision Tree Classifier,0.42289878763111294,0.9632202697180221
Decision Tree Classifier,0.42541888026154473,0.9640375970576216
Decision Tree Classifier,0.4268492031058439,0.9648549243972211
Decision Tree Classifier,0.43042501021659174,0.9668982427462198
Decision Tree Classifier,0.4348351723198474,0.9673069064160196
Decision Tree Classifier,0.43824070290151207,0.9673069064160196
Decision Tree Classifier,0.44214003541751806,0.9677155700858193
Decision Tree Classifier,0.44346819234436724,0.9681242337556192
Decision Tree Classifier,0.4481848521999728,0.9693502247650184
Decision Tree Classifier,0.4520501294101621,0.9697588884348182
Decision Tree Classifier,0.45405939245334426,0.9697588884348182
Decision Tree Classifier,0.45511510693366025,0.9697588884348182
Decision Tree Classifier,0.4579416973164419,0.9705762157744177
Decision Tree Classifier,0.4589803841438496,0.9705762157744177
Decision Tree Classifier,0.46143236616264816,0.9713935431140172
Decision Tree Classifier,0.46255619125459746,0.9713935431140172
Decision Tree Classifier,0.4674431276392862,0.9718022067838169
Decision Tree Classifier,0.4714105707669255,0.9730281977932161
Decision Tree Classifier,0.4737263315624574,0.9730281977932161
Decision Tree Classifier,0.478817599782046,0.9742541888026155
Decision Tree Classifier,0.4843005040185261,0.975071516142215
Decision Tree Classifier,0.4920480860918131,0.975071516142215
Decision Tree Classifier,0.4993529491894837,0.9754801798120147
Decision Tree Classifier,0.5033885029287563,0.9754801798120147
Decision Tree Classifier,0.5072537801389456,0.9758888434818145
Decision Tree Classifier,0.5171638741315897,0.976706170821414
Decision Tree Classifier,0.51959882849748,0.9771148344912137
Decision Tree Classifier,1.0,1.0
Random Forest Classifier,0.0,0.0
Random Forest Classifier,0.0,0.005721291377196567
Random Forest Classifier,1.7027652908323118e-05,0.05721291377196567
Random Forest Classifier,5.108295872496935e-05,0.07355946056395586
Random Forest Classifier,0.0001021659174499387,0.07642010625255415
Random Forest Classifier,0.00015324887617490805,0.0939926440539436
Random Forest Classifier,0.0002043318348998774,0.09644462607274214
Random Forest Classifier,0.00025541479362484675,0.10625255414793625
Random Forest Classifier,0.00028947009944149297,0.11156518185533307
Random Forest Classifier,0.00035758071107478545,0.11769513690232938
Random Forest Classifier,0.0004086636697997548,0.12096444626072742
Random Forest Classifier,0.0005108295872496935,0.12464241928892522
Random Forest Classifier,0.0005619125459746629,0.13567633837351858
Random Forest Classifier,0.0006129955046996322,0.13894564773191664
Random Forest Classifier,0.0006470508105162785,0.14425827543931344
Random Forest Classifier,0.0007151614221495709,0.14997956681651
Random Forest Classifier,0.0007832720337828633,0.15529219452390683
Random Forest Classifier,0.0008513826454161559,0.15774417654270537
Random Forest Classifier,0.0009024656041411252,0.16223947691050267
Random Forest Classifier,0.0009705762157744177,0.16755210461789946
Random Forest Classifier,0.00103868682740771,0.17695136902329384
Random Forest Classifier,0.0011067974390410026,0.1826726604004904
Random Forest Classifier,0.001174908050674295,0.1871679607682877
Random Forest Classifier,0.0012259910093992644,0.19411524315488354
Random Forest Classifier,0.0012770739681242337,0.19697588884348183
Random Forest Classifier,0.0013622122326658493,0.1990192071924806
Random Forest Classifier,0.0014132951913908187,0.20228851655087862
Random Forest Classifier,0.0014984334559324344,0.20474049856967716
Random Forest Classifier,0.0015495164146574036,0.2096444626072742
Random Forest Classifier,0.0016346546791990192,0.21454842664487128
Random Forest Classifier,0.0016857376379239885,0.2186350633428688
Random Forest Classifier,0.001753848249557281,0.22026971802206785
Random Forest Classifier,0.0018049312082822505,0.22272170004086636
Random Forest Classifier,0.0018730418199155428,0.2251736820596649
Random Forest Classifier,0.0019581800844571586,0.22762566407846344
Random Forest Classifier,0.002043318348998774,0.23048630976706172
Random Forest Classifier,0.0021284566135403894,0.23252962811606048
Random Forest Classifier,0.002179539572265359,0.2386595831630568
Random Forest Classifier,0.0022646778368069745,0.2451982018798529
Random Forest Classifier,0.0023838714071652365,0.2525541479362485
Random Forest Classifier,0.0024179267129818827,0.25827543931344504
Random Forest Classifier,0.002486037324615175,0.2619534123416428
Random Forest Classifier,0.002588203242065114,0.26358806702084187
Random Forest Classifier,0.0026733415066067293,0.2668573763792399
Random Forest Classifier,0.0027414521182400216,0.2717613404168369
Random Forest Classifier,0.0028095627298733144,0.275030649775235
Random Forest Classifier,0.0028606456885982836,0.28034327748263177
Random Forest Classifier,0.002962811606048222,0.28320392317123005
Random Forest Classifier,0.003030922217681515,0.2897425418880262
Random Forest Classifier,0.003099032829314807,0.29546383326522274
Random Forest Classifier,0.0031671434409480995,0.2979158152840212
Random Forest Classifier,0.0033203923171230077,0.30241111565181855
Random Forest Classifier,0.0034055305816646235,0.3064977523498161
Random Forest Classifier,0.003473641193297916,0.30854107069881487
Random Forest Classifier,0.0035758071107478543,0.3101757253780139
Random Forest Classifier,0.003626890069472824,0.3130363710666122
Random Forest Classifier,0.0036950006811061163,0.31548835308541073
Random Forest Classifier,0.0037801389456477317,0.3171230077646097
Random Forest Classifier,0.0038312219043727014,0.31957498978340826
Random Forest Classifier,0.003916360168914317,0.32161830813240705
Random Forest Classifier,0.0039844707805476096,0.3236616264814058
Random Forest Classifier,0.004086636697997548,0.3273395995096036
Random Forest Classifier,0.004239885574172456,0.32856559051900286
Random Forest Classifier,0.004290968532897425,0.3330608908868002
Random Forest Classifier,0.004342051491622395,0.33592153657539847
Random Forest Classifier,0.004393134450347364,0.34041683694319574
Random Forest Classifier,0.004461245061980657,0.3436861463015938
Random Forest Classifier,0.004546383326522272,0.34654679199019206
Random Forest Classifier,0.004648549243972211,0.3481814466693911
Random Forest Classifier,0.004767742814330473,0.35553739272578666
Random Forest Classifier,0.0048699087317804115,0.3592153657539845
Random Forest Classifier,0.004920991690505381,0.36125868410298323
Random Forest Classifier,0.0050912682195886115,0.3628933387821823
Random Forest Classifier,0.005159378831221905,0.36575398447078056
Random Forest Classifier,0.005210461789946874,0.36779730281977935
Random Forest Classifier,0.005278572401580166,0.36943195749897834
Random Forest Classifier,0.005363710666121782,0.3718839395177769
Random Forest Classifier,0.005499931889388366,0.37474458520637516
Random Forest Classifier,0.0055680425010216595,0.37760523089497344
Random Forest Classifier,0.005653180765563275,0.3788312219043727
Random Forest Classifier,0.005704263724288244,0.38291785860237026
Random Forest Classifier,0.005823457294646506,0.3870044953003678
Random Forest Classifier,0.005925623212096444,0.3882304863097671
Random Forest Classifier,0.006078872088271353,0.3898651409889661
Random Forest Classifier,0.006146982699904645,0.39272578667756436
Random Forest Classifier,0.006198065658629614,0.39395177768696366
Random Forest Classifier,0.00628320392317123,0.3992644053943604
Random Forest Classifier,0.006385369840621169,0.40171638741315896
Random Forest Classifier,0.006521591063887754,0.404985696771557
Random Forest Classifier,0.006606729328429369,0.4078463424601553
Random Forest Classifier,0.006691867592970985,0.4094809971393543
Random Forest Classifier,0.006777005857512601,0.41193297915815286
Random Forest Classifier,0.0069132270807791855,0.4143849611769514
Random Forest Classifier,0.007032420651137447,0.41642827952595013
Random Forest Classifier,0.0071175589156790625,0.4192889252145484
Random Forest Classifier,0.007185669527312356,0.42092357989374746
Random Forest Classifier,0.007253780138945648,0.42255823457294645
Random Forest Classifier,0.0073559460563955865,0.4270535349407438
Random Forest Classifier,0.007526222585478817,0.4295055169595423
Random Forest Classifier,0.007679471461653726,0.4323661626481406
Random Forest Classifier,0.007747582073287018,0.43440948099713933
Random Forest Classifier,0.007917858602370249,0.43686146301593787
Random Forest Classifier,0.008105162784361804,0.43808745402533716
Random Forest Classifier,0.008173273395995096,0.4405394360441357
Random Forest Classifier,0.008377605230894973,0.4429914180629342
Random Forest Classifier,0.008428688189619943,0.4442174090723335
Random Forest Classifier,0.00863302002451982,0.44585206375153247
Random Forest Classifier,0.008718158289061436,0.446669391091132
Random Forest Classifier,0.008888434818144667,0.44789538210053126
Random Forest Classifier,0.008973573082686282,0.4503473641193298
Random Forest Classifier,0.00917790491758616,0.4519820187985288
Random Forest Classifier,0.009314126140852745,0.4544340008173273
Random Forest Classifier,0.00945034736411933,0.45606865549652637
Random Forest Classifier,0.009637651546110884,0.4572946465059256
Random Forest Classifier,0.009790900422285791,0.4585206375153249
Random Forest Classifier,0.010080370521727285,0.46097261953412344
Random Forest Classifier,0.010148481133360577,0.4634246015529219
Random Forest Classifier,0.010250647050810517,0.46669391091132
Random Forest Classifier,0.010335785315352132,0.468328565590519
Random Forest Classifier,0.01048903419152704,0.47078054760931753
Random Forest Classifier,0.010557144803160333,0.4728238659583163
Random Forest Classifier,0.010676338373518595,0.47404985696771557
Random Forest Classifier,0.010863642555510148,0.4756845116469146
Random Forest Classifier,0.010999863778776733,0.4773191663261136
Random Forest Classifier,0.01125527857240158,0.4785451573355129
Random Forest Classifier,0.011357444489851518,0.4818144666939109
Random Forest Classifier,0.011561776324751397,0.48385778504290966
Random Forest Classifier,0.011715025200926304,0.48590110339190845
Random Forest Classifier,0.011817191118376242,0.4875357580711075
Random Forest Classifier,0.012004495300367797,0.48998774008990603
Random Forest Classifier,0.012157744176542706,0.49203105843890477
Random Forest Classifier,0.012276937746900966,0.4944830404577033
Random Forest Classifier,0.012413158970167553,0.49611769513690235
Random Forest Classifier,0.012515324887617491,0.4973436861463016
Random Forest Classifier,0.01261749080506743,0.4997956681651001
Random Forest Classifier,0.01283885029287563,0.5010216591744994
Random Forest Classifier,0.013043182127775508,0.503473641193298
Random Forest Classifier,0.013247513962675385,0.5087862689006948
Random Forest Classifier,0.013315624574308677,0.5108295872496935
Random Forest Classifier,0.013400762838850293,0.5145075602778912
Random Forest Classifier,0.013571039367933524,0.5181855333060891
Random Forest Classifier,0.013707260591200109,0.5198201879852881
Random Forest Classifier,0.013758343549925079,0.5214548426644872
Random Forest Classifier,0.013843481814466693,0.5239068246832856
Random Forest Classifier,0.014132951913908186,0.5259501430322844
Random Forest Classifier,0.014235117831358125,0.5275847977114835
Random Forest Classifier,0.014337283748808063,0.5292194523906825
Random Forest Classifier,0.014524587930799618,0.5308541070698815
Random Forest Classifier,0.01459269854243291,0.5328974254188803
Random Forest Classifier,0.014711892112791173,0.5345320800980793
Random Forest Classifier,0.014984334559324342,0.5361667347772783
Random Forest Classifier,0.015205694047132543,0.5378013894564774
Random Forest Classifier,0.015495164146574036,0.5390273804658766
Random Forest Classifier,0.015546247105299005,0.5410706988148754
Random Forest Classifier,0.015597330064023975,0.5422966898242746
Random Forest Classifier,0.015699495981473913,0.5455659991826727
Random Forest Classifier,0.015818689551832174,0.5472006538618717
Random Forest Classifier,0.015937883122190438,0.5504699632202698
Random Forest Classifier,0.016142214957090315,0.5521046178994687
Random Forest Classifier,0.0162784361803569,0.5541479362484675
Random Forest Classifier,0.016363574444898516,0.5561912545974663
Random Forest Classifier,0.016533850973981745,0.5578259092766653
Random Forest Classifier,0.016687099850156654,0.5594605639558643
Random Forest Classifier,0.016806293420514918,0.5606865549652635
Random Forest Classifier,0.017214957090314672,0.5619125459746629
Random Forest Classifier,0.01736820596648958,0.5635472006538619
Random Forest Classifier,0.017606593107206102,0.5651818553330609
Random Forest Classifier,0.017827952595014303,0.5672251736820597
Random Forest Classifier,0.01808336738863915,0.5688598283612587
Random Forest Classifier,0.018321754529355673,0.5700858193706579
Random Forest Classifier,0.018440948099713934,0.5713118103800572
Random Forest Classifier,0.018560141670072198,0.5721291377196567
Random Forest Classifier,0.018730418199155427,0.5745811197384553
Random Forest Classifier,0.01884961176951369,0.5762157744176543
Random Forest Classifier,0.019156109521863505,0.5774417654270535
Random Forest Classifier,0.019224220133496797,0.5786677564364529
Random Forest Classifier,0.01939449666258003,0.5803024111156518
Random Forest Classifier,0.019598828497479907,0.5815284021250511
Random Forest Classifier,0.019683966762021523,0.5831630568042501
Random Forest Classifier,0.020024519820187985,0.5847977114834492
Random Forest Classifier,0.020194796349271217,0.5864323661626482
Random Forest Classifier,0.020313989919629478,0.5884756845116469
Random Forest Classifier,0.020501294101621034,0.5905190028606457
Random Forest Classifier,0.020841847159787496,0.5921536575398447
Random Forest Classifier,0.021012123688870725,0.5937883122190437
Random Forest Classifier,0.021080234300504017,0.595014303228443
Random Forest Classifier,0.021557008581937067,0.5970576215774418
Random Forest Classifier,0.02169322980520365,0.5995096035962403
Random Forest Classifier,0.021880533987195205,0.6011442582754393
Random Forest Classifier,0.02211892112791173,0.6027789129546384
Random Forest Classifier,0.022170004086636698,0.6040049039640376
Random Forest Classifier,0.022527584797711483,0.6060482223130363
Random Forest Classifier,0.022680833673886392,0.6072742133224356
Random Forest Classifier,0.02298733142623621,0.6085002043318349
Random Forest Classifier,0.023174635608227762,0.6097261953412342
Random Forest Classifier,0.023293829178586023,0.6113608500204332
Random Forest Classifier,0.02348113336057758,0.6129955046996322
Random Forest Classifier,0.02360032693093584,0.6142214957090315
Random Forest Classifier,0.02375357580711075,0.6158561503882305
Random Forest Classifier,0.023855741724560686,0.6170821413976297
Random Forest Classifier,0.024043045906552242,0.6178994687372292
Random Forest Classifier,0.02419629478272715,0.6195341234164283
Random Forest Classifier,0.024400626617627028,0.6211687780956273
Random Forest Classifier,0.02446873722926032,0.6223947691050266
Random Forest Classifier,0.024570903146710257,0.6236207601144258
Random Forest Classifier,0.02474117967579349,0.6252554147936249
Random Forest Classifier,0.02496253916360169,0.6272987331426236
Random Forest Classifier,0.02520092630431821,0.6293420514916224
Random Forest Classifier,0.02584797711483449,0.6309767061708215
Random Forest Classifier,0.025984198338101075,0.6326113608500205
Random Forest Classifier,0.02612041956136766,0.63342868818962
Random Forest Classifier,0.026273668437542568,0.6354720065386187
Random Forest Classifier,0.026699359760250646,0.636697997548018
Random Forest Classifier,0.02693774690096717,0.638332652227217
Random Forest Classifier,0.02721018934750034,0.6395586432366163
Random Forest Classifier,0.027686963628933386,0.6407846342460155
Random Forest Classifier,0.02785724015801662,0.6424192889252145
Random Forest Classifier,0.02795940607546656,0.6436452799346138
Random Forest Classifier,0.028095627298733144,0.6452799346138128
Random Forest Classifier,0.02823184852199973,0.6469145892930118
